Timestamp,veh_id,CBR,neighbors,SNR,Reward
251.0,veh1,0.35,28,24.215406650444095,0.6232345980515076
252.0,veh1,0.45,24,21.701621728073178,0.7532146000857726
253.0,veh1,0.45,23,33.58611266047545,0.5564912551020087
254.0,veh1,0.45,14,25.17330577091128,0.6818112844968975
255.0,veh1,0.25,13,17.348432908573127,0.674532266293896
256.0,veh1,0.25,11,27.34401208114821,0.489832115427412
257.0,veh1,0.25,18,27.326813027431683,0.49011653676266853
258.0,veh1,0.35,23,15.988111751025617,0.7163550231834519
259.0,veh1,0.45,28,21.750623995981407,0.7521079460004007
260.0,veh1,0.45,28,28.00955933937947,0.6328782440910663
261.0,veh1,0.45,27,16.392009067613866,0.8034244144412468
262.0,veh1,0.45,26,10.086233986047569,0.6682836014007267
263.0,veh1,0.45,27,19.889800245338385,0.7963211031419307
264.0,veh1,0.45,26,24.689551721965763,0.6909544658638646
265.0,veh1,0.45,29,32.40622903071074,0.5707405948878592
266.0,veh1,0.45,25,6.973546532944775,0.6171290587475402
267.0,veh1,0.45,21,20.217945582709387,0.7881887731825946
268.0,veh1,0.45,20,18.66138709657998,0.8281154114561184
269.0,veh1,0.35,15,25.67411316851715,0.5956780532813475
270.0,veh1,0.25,21,32.14559014444678,0.4201701017157826
271.0,veh1,0.45,21,22.855569814274904,0.7279375469098675
272.0,veh1,0.45,23,21.232857689576864,0.7639547002729663
273.0,veh1,0.45,28,31.807624602834668,0.5783349861138379
274.0,veh1,0.45,23,24.352430867533506,0.6974730674185131
275.0,veh1,0.45,28,19.638717226496226,0.802644511952157
276.0,veh1,0.45,28,13.438504404292933,0.7342261515745125
277.0,veh1,0.45,30,14.055564252273488,0.7477603564343898
278.0,veh1,0.45,24,14.406727987432292,0.755672262687397
279.0,veh1,0.45,17,18.03455521820415,0.8451948997372007
280.0,veh1,0.35,15,26.363784116509553,0.5834067965160715
281.0,veh1,0.25,12,25.113530222264174,0.5290816561800601
282.0,veh1,0.25,18,29.641476548946688,0.45418062627452566
283.0,veh1,0.35,18,30.579342855375533,0.5178085300945157
284.0,veh1,0.35,19,23.938343036184346,0.6287257272090294
285.0,veh1,0.35,20,20.31730236849221,0.7088324640770798
286.0,veh1,0.35,26,22.56421501095399,0.6572444496498022
287.0,veh1,0.45,25,8.392001416587057,0.6393466421222578
288.0,veh1,0.45,28,20.5925559482686,0.7790843484789953
289.0,veh1,0.45,23,16.29397296689322,0.800940683035541
290.0,veh1,0.45,26,21.411290735809597,0.7598335227988509
291.0,veh1,0.45,21,26.36802361662635,0.6602558849690845
292.0,veh1,0.45,21,32.7316624631074,0.5667166338980731
293.0,veh1,0.45,16,22.755607035140976,0.7300636762596623
294.0,veh1,0.35,10,33.49364353837568,0.48065149815056757
295.0,veh1,0.15,12,28.003039498371237,0.40221288754900303
296.0,veh1,0.25,18,25.5757591527568,0.5205436030541785
297.0,veh1,0.35,24,19.017730489650667,0.741744835165067
298.0,veh1,0.45,22,24.611982411429913,0.6924435580187696
299.0,veh1,0.45,22,22.589104826608054,0.7336313646310353
300.0,veh1,0.45,24,30.098427036536112,0.6014625108794913
301.0,veh1,0.45,25,32.31203556321866,0.5719189311101968
302.0,veh1,0.45,29,29.213577707851194,0.6143266489014585
303.0,veh1,0.45,25,22.7374111882305,0.7304519593969472
304.0,veh1,0.45,19,32.11379699876983,0.5744190813642274
305.0,veh1,0.35,20,27.518983206423602,0.5638770822339776
306.0,veh1,0.35,19,30.698446888704396,0.5161691479979226
307.0,veh1,0.35,17,31.686463686637204,0.5029800297758118
308.0,veh1,0.35,13,32.49914796542809,0.492661151794475
309.0,veh1,0.25,18,22.374528956610682,0.584431925873848
310.0,veh1,0.35,21,23.501872802056393,0.6375494332534701
311.0,veh1,0.45,28,8.894726724292346,0.6476507006020198
312.0,veh1,0.45,32,10.579199798107352,0.6772276823366312
313.0,veh1,0.6,27,16.95159789202711,0.9332480591169079
314.0,veh1,0.45,25,28.881035576077828,0.6193270723022815
315.0,veh1,0.45,27,27.720552440482937,0.6375190298745697
316.0,veh1,0.45,28,33.6727378099029,0.5554814364047255
317.0,veh1,0.45,25,27.11184175360381,0.6475406998168327
318.0,veh1,0.45,21,19.177810674330516,0.8144843128139256
319.0,veh1,0.45,13,22.850724628193266,0.728040328135368
320.0,veh1,0.25,16,25.096363661227276,0.5294029899837396
321.0,veh1,0.35,21,25.06431932275787,0.6069267122735661
322.0,veh1,0.45,24,24.367582142666137,0.6971774732767062
323.0,veh1,0.45,25,25.205607079311026,0.6812094816071617
324.0,veh1,0.45,21,22.825621442956837,0.7285732867476442
325.0,veh1,0.45,25,14.173626240540552,0.7504031508424254
326.0,veh1,0.45,24,18.66236904858584,0.828089119777391
327.0,veh1,0.45,26,22.512437226800817,0.7352852716785707
328.0,veh1,0.45,22,22.895796476928005,0.7270852838042156
329.0,veh1,0.45,18,29.948353772186167,0.603600020511808
330.0,veh1,0.35,14,26.509334079873035,0.5808765784864875
331.0,veh1,0.25,13,24.948405306767164,0.5321853020230667
332.0,veh1,0.25,12,26.78677515821864,0.4991868119532545
333.0,veh1,0.25,10,31.142641811221953,0.433226825709546
334.0,veh1,0.15,14,28.779164768001976,0.39010824560313173
335.0,veh1,0.25,18,15.049514127679576,0.6167144020766839
336.0,veh1,0.35,25,25.899737382976188,0.5916116800842417
337.0,veh1,0.45,24,14.455585092657703,0.7567853217145588
338.0,veh1,0.45,24,8.192585286402144,0.6361163812886463
339.0,veh1,0.45,27,19.83326436281038,0.7977372483481995
340.0,veh1,0.45,22,9.573605355893058,0.659238953689278
341.0,veh1,0.45,27,10.232034389360493,0.670903455751307
342.0,veh1,0.45,23,18.08598290176064,0.8437711276648538
343.0,veh1,0.45,18,19.05449206028618,0.8177038768961613
344.0,veh1,0.35,15,25.53358819168357,0.5982365828243439
345.0,veh1,0.25,14,29.414355775226227,0.4575058262898912
346.0,veh1,0.25,19,26.012070821600418,0.5126829704232645
347.0,veh1,0.35,22,18.216491734491736,0.7632531294865967
348.0,veh1,0.45,24,15.187078686899461,0.7738164996971555
349.0,veh1,0.45,27,14.049883588788664,0.7476336324632138
350.0,veh1,0.45,19,21.42701735317555,0.7594722483121736
351.0,veh1,0.35,23,26.297415630400916,0.5845673451585336
352.0,veh1,0.45,23,32.77266124245554,0.5662148275404042
353.0,veh1,0.45,24,29.023587993033967,0.6171721995386434
354.0,veh1,0.45,22,26.84311476327595,0.6520739425320682
355.0,veh1,0.45,17,32.52369540848934,0.5692797339142042
356.0,veh1,0.35,18,33.0331257799234,0.4861303411029476
357.0,veh1,0.35,12,26.745821103741765,0.5768089029032882
358.0,veh1,0.25,13,32.19583084020369,0.419534990363248
359.0,veh1,0.25,15,28.601481124846153,0.46975663468354734
360.0,veh1,0.25,18,19.802662861969562,0.6446594769108318
361.0,veh1,0.35,24,12.069329507390279,0.6288789954683001
362.0,veh1,0.45,23,15.54730297886051,0.7824612950249967
363.0,veh1,0.45,25,28.916136291607376,0.6187948927065325
364.0,veh1,0.45,25,19.569490494338787,0.8044035232481994
365.0,veh1,0.45,25,22.400580674940613,0.7377109618808815
366.0,veh1,0.45,25,25.8688659274637,0.6690881407510204
367.0,veh1,0.45,22,26.22146826719254,0.6628237318895376
368.0,veh1,0.45,19,32.37233732733724,0.5711638614340244
369.0,veh1,0.35,19,25.09055481674953,0.6064348696929618
370.0,veh1,0.35,18,21.053948145358092,0.691205027396828
371.0,veh1,0.35,7,18.892848622939546,0.7450344801421482
372.0,veh1,0.15,15,32.804612942855165,0.335055314237453
373.0,veh1,0.25,15,29.108456399854976,0.4620512258371358
374.0,veh1,0.25,26,30.419281847906877,0.4431057328154318
375.0,veh1,0.45,21,19.30811544826634,0.8111062383457643
376.0,veh1,0.45,24,20.274454827364796,0.78680322367282
377.0,veh1,0.45,22,19.67070507761871,0.8018340014870009
378.0,veh1,0.45,20,13.003118833895416,0.7249520384799504
379.0,veh1,0.35,24,11.59966820261316,0.6196163157448011
380.0,veh1,0.45,22,21.621524264344444,0.7550299992238856
381.0,veh1,0.45,20,21.12422286109255,0.7664838649188817
382.0,veh1,0.35,15,27.10664581384459,0.5707046347814912
383.0,veh1,0.25,15,11.664462824971531,0.5439567949566161
384.0,veh1,0.25,14,26.792020424901626,0.4990973992691486
385.0,veh1,0.25,16,19.4329673488611,0.6540462328233048
386.0,veh1,0.35,22,15.611210104843702,0.7070900354271066
387.0,veh1,0.45,22,10.358667378149416,0.6731961785640905
388.0,veh1,0.45,26,16.867026763376227,0.8156523635614175
389.0,veh1,0.45,25,22.254147715103088,0.7409093354112259
390.0,veh1,0.45,22,12.235212294388646,0.7091318056489495
391.0,veh1,0.45,26,19.288149957648404,0.8116222468376071
392.0,veh1,0.45,25,25.769559473479575,0.6708747011169041
393.0,veh1,0.45,23,29.317874828656315,0.6127772724887978
394.0,veh1,0.45,21,23.363913604368378,0.7173062974651503
395.0,veh1,0.45,21,8.189123905980862,0.636060627169434
396.0,veh1,0.45,13,27.211293457854488,0.6458801006231227
397.0,veh1,0.25,19,30.895735548800328,0.43655428621345227
398.0,veh1,0.35,22,31.57153411763421,0.5044772881000372
399.0,veh1,0.45,29,22.2898281206486,0.7401276084571595
400.0,veh1,0.45,28,19.878423593360683,0.7966057150869026
401.0,veh1,0.45,25,23.446733002388523,0.7156025188247409
402.0,veh1,0.45,26,26.226776286843627,0.6627303628805405
403.0,veh1,0.45,28,32.09209099582455,0.5746945099472174
404.0,veh1,0.45,28,26.781108588476613,0.6531295894483973
405.0,veh1,0.45,36,28.50814536116079,0.625045186552315
406.0,veh1,0.6,24,33.01068751036151,0.67870858261947
407.0,veh1,0.45,22,32.41376356445895,0.5706466058694526
408.0,veh1,0.45,15,27.892378228044013,0.6347509266499609
409.0,veh1,0.25,17,32.119443574788356,0.4205013322481643
410.0,veh1,0.35,23,20.55053459353067,0.7031731369959964
411.0,veh1,0.45,28,21.381160335841017,0.7605265656895785
412.0,veh1,0.45,27,32.088080283430905,0.5747454384471461
413.0,veh1,0.45,25,24.67732421487616,0.6911887705494715
414.0,veh1,0.45,23,20.004022313526953,0.7934735345009596
415.0,veh1,0.45,27,9.42901967390945,0.6567341590973472
416.0,veh1,0.45,24,19.347338690329902,0.8100941780748715
417.0,veh1,0.45,27,22.015646922514485,0.7461746689433972
418.0,veh1,0.45,29,26.284061080989364,0.6617244632176225
419.0,veh1,0.45,24,31.242311370880646,0.5857426492203013
420.0,veh1,0.45,17,27.104870566767605,0.6476574459818469
421.0,veh1,0.35,15,23.11415563156027,0.6455690196289678
422.0,veh1,0.25,13,21.208887831868807,0.6106652852055504
423.0,veh1,0.25,17,31.40812819465778,0.42969952717773985
424.0,veh1,0.35,25,24.289811657533434,0.6217743039753953
425.0,veh1,0.45,25,22.886107643737375,0.7272903823959015
426.0,veh1,0.45,27,25.470685359022728,0.6763114153520697
427.0,veh1,0.45,22,31.997409594923045,0.5758998188558533
428.0,veh1,0.45,26,32.7728668358359,0.566212314050256
429.0,veh1,0.45,28,24.767440875330156,0.6894656766268085
430.0,veh1,0.45,25,20.162907047439827,0.7895424503014978
431.0,veh1,0.45,21,26.22226377566566,0.6628097370000533
432.0,veh1,0.45,21,31.94662375854024,0.5765489475725516
433.0,veh1,0.45,14,26.437597937891713,0.6590441485172573
434.0,veh1,0.25,9,25.7759432144713,0.5169134046990393
435.0,veh1,0.15,8,19.08067419128853,0.586249245578021
436.0,veh1,0.15,15,27.80715112175518,0.4053513967593366
437.0,veh1,0.25,21,25.86292693083612,0.5153485548005514
438.0,veh1,0.45,23,34.16542481688516,0.5498295296336808
439.0,veh1,0.45,22,16.27469763928566,0.8004539345179476
440.0,veh1,0.45,17,13.92830788900721,0.7449310924941634
441.0,veh1,0.35,15,11.560241296665943,0.6188496768908328
442.0,veh1,0.25,19,29.53055349765014,0.45579937243069757
443.0,veh1,0.35,25,18.154824440134284,0.7649485332611476
444.0,veh1,0.45,23,4.180153374764072,0.578177388341449
445.0,veh1,0.45,18,24.120442579622534,0.7020302572249273
446.0,veh1,0.35,14,19.4898013826197,0.7295136943139686
447.0,veh1,0.25,13,14.08407549704307,0.5945508345162436
448.0,veh1,0.25,14,30.051276701770277,0.44828600532159535
449.0,veh1,0.25,19,21.64559685641056,0.600637393704494
450.0,veh1,0.35,20,23.537307500103708,0.6368250764339409
451.0,veh1,0.35,22,24.618411217189205,0.6153968237742531
452.0,veh1,0.45,26,33.06371818619563,0.5626850933450273
453.0,veh1,0.45,28,29.071400098710576,0.616453268220112
454.0,veh1,0.45,25,24.355973827995793,0.6974039236618594
455.0,veh1,0.45,25,24.708904615938213,0.6905839489802289
456.0,veh1,0.45,29,31.766870106062946,0.5788612719877302
457.0,veh1,0.45,23,26.53709971167473,0.6573193013867075
458.0,veh1,0.45,24,21.398231201139676,0.7601337685976023
459.0,veh1,0.45,18,11.64680818670146,0.6974582157950178
460.0,veh1,0.35,14,21.710898822817672,0.676081780485136
461.0,veh1,0.25,19,31.88544010154223,0.4234872603671075
462.0,veh1,0.35,24,26.429934959971078,0.582254303923101
463.0,veh1,0.45,27,16.696099663059165,0.8112151303224917
464.0,veh1,0.45,28,19.786163139418466,0.7989204696893321
465.0,veh1,0.45,24,20.28583252608654,0.7865247796913426
466.0,veh1,0.45,26,28.722293953987432,0.6217468354858282
467.0,veh1,0.45,25,26.512730789894153,0.6577408514889943
468.0,veh1,0.45,26,1.0,0.5406016281484576
469.0,veh1,0.45,26,14.403331133783512,0.7555949880830606
470.0,veh1,0.45,20,24.22610023418527,0.6999474280117994
471.0,veh1,0.35,15,31.525912540614602,0.5050742841765878
472.0,veh1,0.25,17,31.24750232049327,0.43182741125804935
473.0,veh1,0.35,11,33.446183644750334,0.4812096784323697
474.0,veh1,0.25,15,31.24805473379146,0.43182006059984845
475.0,veh1,0.25,15,25.449840860913966,0.5228478145681668
476.0,veh1,0.25,21,11.249326814038598,0.5359394799020063
477.0,veh1,0.45,23,23.18736980012461,0.7209644669893975
478.0,veh1,0.45,24,28.19958571293166,0.6298672104093093
479.0,veh1,0.45,24,33.48365464948084,0.5576919330878176
480.0,veh1,0.45,24,21.696151009522705,0.7533383363782045
481.0,veh1,0.45,27,21.94752821341477,0.7476913648969904
482.0,veh1,0.45,23,25.499070169630627,0.6757911889704968
483.0,veh1,0.45,20,22.65368090170864,0.7322437564422198
484.0,veh1,0.35,14,21.218345803332344,0.6873685968609966
485.0,veh1,0.25,9,28.493631563336507,0.47142399964351744
486.0,veh1,0.15,20,18.432569713217184,0.6035120204282763
487.0,veh1,0.35,23,21.83159617232312,0.6733628044449416
488.0,veh1,0.45,22,18.572480884554395,0.8305018210730231
489.0,veh1,0.45,25,13.411052949066821,0.7336347610085303
490.0,veh1,0.45,17,23.94901838149537,0.7054356599650096
491.0,veh1,0.35,21,14.50194103205179,0.6809211192259126
492.0,veh1,0.45,21,9.24589996350532,0.6535905446500372
493.0,veh1,0.45,23,20.730057126608976,0.7757898115632603
494.0,veh1,0.45,23,25.46058684978143,0.6764966950576567
495.0,veh1,0.45,24,21.54218916099636,0.7568361004931938
496.0,veh1,0.45,14,24.57146950775413,0.6932238358783567
497.0,veh1,0.25,12,32.40872667561756,0.4168632799842839
498.0,veh1,0.25,11,31.75066678954109,0.4252246920148507
499.0,veh1,0.25,14,32.14254540040374,0.420208648459922
500.0,veh1,0.25,19,28.752882256528956,0.46743275035649384
